"","time","HR1","HR2","RESP1","RESP2","name","study","group","condition"
"1",7.1492083,-1.02651798671997,-2.10745788577822,1.30296487443316,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"2",7.150875,-0.325780215662896,-2.10257699707793,0.910560745981052,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"3",7.1525417,-0.325780215662896,-2.03773090434552,0.509005637772842,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"4",7.1542083,-0.325780215662896,-2.03773090434552,0.151225026099039,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"5",7.155875,-0.325780215662896,-2.03773090434552,-0.169780003691544,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"6",7.1575417,-0.325780215662896,-2.03773090434552,-0.453551729025923,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"7",7.1592083,-0.325780215662896,-2.03773090434552,-0.675974779299578,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"8",7.160875,-0.325780215662896,-2.03773090434552,-0.758126414114825,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"9",7.1625417,-0.325780215662896,-2.03773090434552,-0.499381953637067,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"10",7.1642083,-0.325780215662896,-1.94686616288631,0.0993594863269776,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"11",7.165875,-0.314410267020812,-1.88106755700205,0.776240672988191,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"12",7.1675417,-0.0415314996108163,-1.88106755700205,1.33958881277,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"13",7.1692083,-0.0415314996108163,-1.88106755700205,1.70789369080992,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"14",7.170875,-0.0415314996108163,-1.88106755700205,1.88767978686141,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"15",7.1725417,-0.0415314996108163,-1.88106755700205,1.9328133056122,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"16",7.1742083,-0.0415314996108163,-1.88106755700205,1.90067555159196,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"17",7.175875,-0.0415314996108163,-0.789435735542701,1.82030213009136,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"18",7.1775417,-0.0415314996108163,-0.640576850798244,1.70982076080527,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"19",7.1792083,-0.0415314996108163,-0.640576850798244,1.60477469819555,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"20",7.180875,-0.0415314996108163,-0.640576850798244,1.51300769048116,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"21",7.1825417,-0.0280472432238461,-0.640576850798244,1.43368507170883,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"22",7.1842083,0.295574910063431,-0.640576850798244,1.37156966437322,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"23",7.185875,0.295574910063431,0.123333575945647,1.31603053781785,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"24",7.1875417,0.295574910063431,0.435353327714279,1.21855728695194,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"25",7.1892083,0.295574910063431,0.435353327714279,0.994271923245769,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"26",7.190875,0.295574910063431,0.435353327714279,0.73215057642802,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"27",7.1925417,0.295574910063431,0.435353327714279,0.505087459211542,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"28",7.1942083,0.295574910063431,0.435353327714279,0.342053810996423,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"29",7.195875,0.295574910063431,0.59526044862382,0.239982210647287,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"30",7.1975417,0.295574910063431,0.674020672355386,0.171080573159967,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"31",7.1992083,0.32214606604965,0.674020672355386,0.112042308363192,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"32",7.200875,0.959853809718945,0.674020672355386,0.0568610639729491,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"33",7.2025417,0.959853809718945,0.674020672355386,0.000403800508230617,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"34",7.2042083,0.959853809718945,0.674020672355386,-0.123901424416268,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"35",7.205875,0.959853809718945,0.572149202095372,-0.344226791793805,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"36",7.2075417,0.959853809718945,0.478113998778436,-0.564023722178344,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"37",7.2092083,0.959853809718945,0.478113998778436,-0.729109941205008,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"38",7.210875,0.959853809718945,0.478113998778436,-0.826818630166127,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"39",7.2125417,0.959853809718945,0.478113998778436,-0.8683052869443,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"40",7.2142083,0.959853809718945,0.478113998778436,-0.875494226260565,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"41",7.215875,0.977425604534622,0.436056661916243,-0.864216173441601,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"42",7.2175417,1.39914868011087,0.35066752343846,-0.842656102507914,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"43",7.2192083,1.39914868011087,0.35066752343846,-0.818663009356882,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"44",7.220875,1.39914868011087,0.35066752343846,-0.799100593388784,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"45",7.2225417,1.39914868011087,0.35066752343846,-0.787165493220796,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"46",7.2242083,1.39914868011087,0.35066752343846,-0.779013050582986,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"47",7.225875,1.39914868011087,0.35340579660377,-0.793600329534115,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"48",7.2275417,1.39914868011087,0.371731163171609,-0.893206872542538,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"49",7.2292083,1.39914868011087,0.371731163171609,-1.05756477293385,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"50",7.230875,1.39914868011087,0.371731163171609,-1.20871434066328,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"51",7.2325417,1.41464251454674,0.371731163171609,-1.31251331414281,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"52",7.2342083,1.78649454100759,0.371731163171609,-1.37354286383598,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"53",7.235875,1.78649454100759,0.379440751795115,-1.45823089063053,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"54",7.2375417,1.78649454100759,0.56447087875925,-1.57938722038999,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"55",7.2392083,1.78649454100759,0.56447087875925,-1.6834153178567,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"56",7.240875,1.78649454100759,0.56447087875925,-1.74127070842434,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"57",7.2425417,1.78649454100759,0.56447087875925,-1.75230308120028,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"58",7.2442083,1.78649454100759,0.56447087875925,-1.73521011499587,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"59",7.245875,1.78649454100759,0.579076349949264,-1.68604137439356,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"60",7.2475417,1.78649454100759,0.80789539859281,-1.59879824558721,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"61",7.2492083,1.80194586750803,0.80789539859281,-1.50602963872889,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"62",7.250875,2.17277770351854,0.80789539859281,-1.4259369733029,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"63",7.2525417,2.17277770351854,0.80789539859281,-1.35244096696568,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"64",7.2542083,2.17277770351854,0.80789539859281,-1.28885853258962,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"65",7.255875,2.17277770351854,0.818119956152335,-1.24294493641153,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"66",7.2575417,2.17277770351854,0.921501593698657,-1.2157264849546,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"67",7.2592083,2.17277770351854,0.921501593698657,-1.20121016052854,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"68",7.260875,2.17277770351854,0.921501593698657,-1.19653170211947,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"69",7.2625417,2.17277770351854,0.921501593698657,-1.19645694645914,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"70",7.2642083,2.17277770351854,0.921501593698657,-1.19644744362096,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"71",7.265875,2.18294326065677,0.984449937392537,-1.19808488822607,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"72",7.2675417,2.42691663197408,1.15464360737969,-1.20403630460258,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"73",7.2692083,2.42691663197408,1.15464360737969,-1.21406422738314,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"74",7.270875,2.42691663197408,1.15464360737969,-1.22420618422184,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"75",7.2725417,2.42691663197408,1.15464360737969,-1.2297571087627,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"76",7.2742083,2.42691663197408,1.15464360737969,-1.22901578179775,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"77",7.275875,2.42691663197408,1.19948773250831,-1.21700166025096,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"78",7.2775417,2.42691663197408,1.25005663956823,-1.2001600969099,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"79",7.2792083,2.42691663197408,1.25005663956823,-1.1869118734451,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"80",7.280875,2.42691663197408,1.25005663956823,-1.17923442489425,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"81",7.2825417,2.42504073830182,1.25005663956823,-1.16965799251422,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"82",7.2842083,2.3800192901677,1.25005663956823,-1.1559858368796,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"83",7.285875,2.3800192901677,1.17619509340736,-1.14280888470113,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"84",7.2875417,2.3800192901677,1.13092511350232,-1.13216971825157,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"85",7.2892083,2.3800192901677,1.13092511350232,-1.12218434706862,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"86",7.290875,2.3800192901677,1.13092511350232,-1.11163218438193,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"87",7.2925417,2.3800192901677,1.13092511350232,-1.10887583337494,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"88",7.2942083,2.3800192901677,1.13092511350232,-1.11329518106302,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"89",7.295875,2.3800192901677,0.965104540823801,-1.11754115474791,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"90",7.2975417,2.3800192901677,0.875816540150754,-1.11938998470893,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"91",7.2992083,2.37096448386398,0.875816540150754,-1.12384797727227,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"92",7.300875,2.15364913257486,0.875816540150754,-1.13058749569498,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"93",7.3025417,2.15364913257486,0.875816540150754,-1.1394579727855,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"94",7.3042083,2.15364913257486,0.875816540150754,-1.14766208974557,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"95",7.305875,2.15364913257486,0.803591570067424,-1.15017506250812,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"96",7.3075417,2.15364913257486,0.762965024395552,-1.14769429380829,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"97",7.3092083,2.15364913257486,0.762965024395552,-1.1391458573449,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"98",7.310875,2.15364913257486,0.762965024395552,-1.13165698733833,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"99",7.3125417,2.15364913257486,0.762965024395552,-1.12582646818086,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"100",7.3142083,2.15364913257486,0.762965024395552,-1.12648026344749,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"101",7.315875,2.09057906147979,0.77731686941808,-1.13197596593983,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"102",7.3175417,0.576897355198198,0.785389782243253,-1.13815946274206,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"103",7.3192083,0.576897355198198,0.785389782243253,-1.13969575491412,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"104",7.320875,0.576897355198198,0.785389782243253,-1.13847189494392,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"105",7.3225417,0.576897355198198,0.785389782243253,-1.13118944769999,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"106",7.3242083,0.576897355198198,0.785389782243253,-1.12263911066897,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"107",7.325875,0.576897355198198,0.846879977620354,-1.05598902286593,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"108",7.3275417,0.576897355198198,0.875816540150754,-0.742227817406138,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"109",7.3292083,0.576897355198198,0.875816540150754,-0.200588071041944,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"110",7.330875,0.576897355198198,0.875816540150754,0.420042220729894,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"111",7.3325417,0.557238975204219,0.875816540150754,1.00234992698452,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"112",7.3342083,0.0854378553487268,0.875816540150754,1.46183828568117,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"113",7.335875,0.0854378553487268,0.844025672504883,1.76576217417683,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"114",7.3375417,0.0854378553487268,0.830401014942367,1.90370716814483,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"115",7.3392083,0.0854378553487268,0.830401014942367,1.90996489267193,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"116",7.340875,0.0854378553487268,0.830401014942367,1.8086019189657,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"117",7.3425417,0.0854378553487268,0.830401014942367,1.66210848853432,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"118",7.3442083,0.0854378553487268,0.943619089239311,1.53012124616829,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"119",7.345875,0.0854378553487268,1.7738849674169,1.43640151079547,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"120",7.3475417,0.0854378553487268,1.7738849674169,1.37008141432751,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"121",7.3492083,0.105816406016882,1.7738849674169,1.28800687920601,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"122",7.350875,0.594901622052602,1.7738849674169,1.20648646513736,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"123",7.3525417,0.594901622052602,1.7738849674169,1.1426694162454,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"124",7.3542083,0.594901622052602,1.68405117185633,1.09326331586282,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"125",7.355875,0.594901622052602,1.56971725023379,1.05755757342683,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"126",7.3575417,0.594901622052602,1.56971725023379,1.03642238494678,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"127",7.3592083,0.594901622052602,1.56971725023379,1.01935405221067,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"128",7.360875,0.594901622052602,1.56971725023379,0.975067236341515,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"129",7.3625417,0.594901622052602,1.56971725023379,0.8948748439082,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"130",7.3642083,0.594901622052602,1.2505188806705,0.800375527367416,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"131",7.365875,0.604448041870423,0.967456175586074,0.706759161756559,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"132",7.3675417,0.833562117498148,0.967456175586074,0.63538281626842,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"133",7.3692083,0.833562117498148,0.967456175586074,0.572642164415555,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"134",7.370875,0.833562117498148,0.967456175586074,0.478088111526868,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"135",7.3725417,0.833562117498148,0.967456175586074,0.295865941791108,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"136",7.3742083,0.833562117498148,0.781746298149681,0.0919031715552258,-0.424896540254498,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"137",7.375875,0.833562117498148,0.12332036905701,-0.0807778626886086,0.026493443225759,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"138",7.3775417,0.833562117498148,0.12332036905701,-0.215242879198994,0.642211134359482,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"139",7.3792083,0.833562117498148,0.12332036905701,-0.31064760504393,1.17678067492544,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"140",7.380875,0.833562117498148,0.12332036905701,-0.373955417955368,1.5228910480649,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"141",7.3825417,0.817261864403173,0.12332036905701,-0.415338926704476,1.68899963236862,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"142",7.3842083,0.426055790123748,0.346811111956671,-0.44558954376714,1.68811507568376,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"143",7.385875,0.426055790123748,0.921501593698657,-0.475740190972174,1.42590952189089,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"144",7.3875417,0.426055790123748,0.921501593698657,-0.505971496155918,0.899927246138335,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"145",7.3892083,0.426055790123748,0.921501593698657,-0.538558280397478,0.338728229153333,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"146",7.390875,0.426055790123748,0.921501593698657,-0.595337738509219,-0.113058905084187,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"147",7.3925417,0.426055790123748,0.921501593698657,-0.700251373789577,-0.418313164284917,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"148",7.3942083,0.426055790123748,0.921501593698657,-0.814622339211471,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"149",7.395875,0.426055790123748,0.921501593698657,-0.921878582483268,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"150",7.3975417,0.426055790123748,0.921501593698657,-1.05775496696062,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"151",7.3992083,0.442356043218723,0.921501593698657,-1.23592687924312,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"152",7.400875,0.833562117498148,0.921501593698657,-1.4334000800593,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"153",7.4025417,0.833562117498148,0.921501593698657,-1.59004687073519,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"154",7.4042083,0.833562117498148,0.921501593698657,-1.68073477838095,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"155",7.405875,0.833562117498148,0.921501593698657,-1.71144256642963,-0.474601231881463,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"156",7.4075417,0.833562117498148,0.921501593698657,-1.71078116889247,-0.421261896626357,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"157",7.4092083,0.833562117498148,0.921501593698657,-1.69866684519645,-0.34963794216306,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"158",7.410875,0.833562117498148,0.921501593698657,-1.68365711229477,-0.369024948804672,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"159",7.4125417,0.833562117498148,0.921501593698657,-1.66340814794447,-0.421304468498786,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"160",7.4142083,0.833562117498148,0.921501593698657,-1.6379456098086,-0.366749314176485,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"161",7.415875,0.853007957814976,0.921501593698657,-1.60010699757846,0.059299762240498,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"162",7.4175417,1.31970812541882,-6.18272637925484,-1.55619089798532,0.614271662609402,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"163",7.4192083,1.31970812541882,-8.55080237023934,-1.52203410761359,1.12782204135889,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"164",7.420875,1.31970812541882,-8.55080237023934,-1.50001032985296,1.51612394085641,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"165",7.4225417,1.31970812541882,-8.55080237023934,-1.48547816736326,1.75253598136334,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"166",7.4242083,1.31970812541882,-8.55080237023934,-1.47750338556454,1.8540907629252,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"167",7.425875,1.31970812541882,-8.55080237023934,-1.47528932985623,1.82352765949763,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"168",7.4275417,1.31970812541882,-2.15509095539997,-1.47185679911935,1.7156268681628,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"169",7.4292083,1.31970812541882,0.718344607788735,-1.45871099513269,1.53762882813183,"Study1_G2_T1_TurnTaking.csv","1","2","1"
"170",7.430875,1.31970812541882,0.718344607788735,-1.44286437894883,1.25723906313252,"Study1_G2_T1_TurnTaking.csv","1","2","1"
